name,COG0016,COG0048,COG0049,COG0051,COG0052,COG0072,COG0080,COG0081,COG0087,COG0088,COG0090,COG0091,COG0092,COG0093,COG0094,COG0096,COG0097,COG0098,COG0099,COG0100,COG0103,COG0127,COG0149,COG0164,COG0184,COG0185,COG0186,COG0197,COG0198,COG0200,COG0244,COG0256,COG0343,COG0504,COG0532,COG0533,COG0541,PCA_Score1(0.3788800313633495),PCA_Score2(0.08864301227468922),PCA_Score3(0.05932774093286737)
GCA_902385045,0.129836896,0.427870857,0.596766794,0.278909271,0.047205144,0.133998932,0.312265846,0.281584201,0.147247348,,0.088952622,,0.442378264,0.397755033,0.215273884,0.367561514,,0.223231725,0.348194004,0.399240556,0.236668127,0.352662898,0.271839683,0.103036812,0.377705181,0.26790459,,0.467601073,,,0.239662775,0.135238726,,0.116595167,0.037063845,0.338732745,,-1.41473123993586,-1.4463520933187288,1.0253301597876636
GCA_902385155,0.228440229,0.424782673,0.611330281,0.334338014,0.14852705,0.027922539,0.323533752,0.302288709,0.176629233,0.490793766,0.128650068,,0.47048671,0.432760438,0.163967787,0.341917317,0.254893108,0.333812181,0.410204029,0.339031679,0.202659947,,0.080474872,0.12230769,0.449795991,0.438421796,0.378755773,0.414508177,,,0.159590079,0.218228997,,,0.107943135,0.421745167,0.125189838,-1.0848941085388313,-1.507213135784769,0.7943670565116835
GCA_902385255,0.217342191,0.206767938,0.210054174,0.217021374,0.205086072,0.041588993,,0.179463812,0.092137018,0.34956736,0.137763901,,0.149055106,0.099262431,0.233666585,0.217290794,0.116530987,0.132817546,0.293719403,0.239351415,0.143234644,,0.255161138,0.17479338,0.115297774,0.246171504,0.283655761,0.027608655,0.155931906,,0.09595896,0.079791985,,,0.125723339,0.253868176,0.283861656,-4.195228028590568,-0.42191635982620235,0.13467262466296373
GCA_902385515,0.487159393,,,0.562084745,0.255899696,0.379770587,0.518080815,0.63560094,0.415690844,,,,0.617804664,0.844609195,0.609579419,0.552210265,0.437791301,,0.627877274,0.688221041,0.638826603,0.236962199,,0.200676079,0.515442774,,0.680019767,0.814886941,0.18049385,,0.202729384,,,,0.143475691,0.674196652,0.334158134,4.0006198480639705,0.21961250335665203,0.7890660343300987
GCA_902385625,0.508894545,0.59593454,0.783808856,0.430260809,,0.27911053,,,0.350743782,,0.350282028,,0.417398447,0.48722302,,0.504644605,0.299741641,0.289476985,0.551025975,0.591639801,0.414679991,0.641721833,0.662468568,0.291183762,,0.337029819,,,0.423877097,,0.513633469,0.393686356,,0.407842154,0.46911849,0.547023356,0.526440007,3.4693376066838226,-1.3893739057956802,0.39005131898922885
GCA_902385635,,0.495339028,0.627148193,0.594089315,0.543122104,,,,0.429786331,,0.540337898,,0.432223302,0.66682966,0.771236743,,0.468674284,0.629539114,0.62144935,0.752997338,0.591775786,,,0.813884766,,0.509237227,,0.573879491,0.377632163,,0.580624081,0.572479055,,0.130358614,0.537179946,0.597232039,0.469481799,5.101690859420136,0.48333343571047627,0.08562557005012357
GCA_902385655,0.49633279,0.407224114,0.50118689,0.465517161,0.354283673,0.247423743,,0.415744878,0.321722768,,0.32792678,,0.347769877,0.611447229,0.536781279,0.507079395,0.261311295,0.205581103,0.413792919,0.541558072,0.344556022,0.652220269,,0.286304241,,0.30778062,,0.395982392,,,0.475163724,0.394803275,,,0.318073348,0.412258427,0.472548671,2.0066693941141316,-1.032424978574657,0.8866654203367267
GCA_902467075,0.598116231,0.527945453,0.117974629,0.434420047,0.574076422,0.18109006,0.351237884,0.671283367,0.585288186,0.046763913,0.200824199,0.810910244,0.554005953,0.203124915,0.357145837,0.14673815,0.523171091,0.688870264,0.276325975,0.143781804,0.247585193,0.319429515,0.121216357,0.216732553,0.2028633,0.684773578,0.213753487,0.39971366,0.348895865,0.633062294,0.640807565,0.104105528,0.582792245,0.129044714,0.298560053,0.451808439,0.318869068,1.9584676150417724,3.0319229851017577,5.76585643216225
GCA_902490875,0.898083886,0.691106839,0.133714372,0.396167087,0.73464752,0.204060538,0.701537342,0.739381924,0.752814463,0.037113298,0.221391544,0.851677156,0.506284883,0.20668976,0.366423925,0.145041657,0.944307299,0.851287328,0.280399087,0.184678148,0.315850919,0.463725875,0.151604962,0.207181902,0.279632159,0.907544921,0.290837183,0.441333976,0.404506188,0.548795292,0.733200839,0.117286457,0.560509826,0.123107422,0.374710259,0.407723608,0.225434086,4.380312658340604,2.252792849041642,7.498299963013818
GCA_902529885,0.2244286,,,0.327317026,0.337628913,0.11435126,,0.548527547,0.20879434,0.319085413,0.465638182,,0.249326166,0.54419758,0.497264594,0.5734967,0.275640982,0.302073284,0.169715363,0.202243884,0.362523426,,,0.184347141,0.478402309,0.210512117,,0.500033703,,,0.311777191,0.124764685,,,0.521128584,,0.428105042,0.34405059070684235,0.07491679769078498,-0.7673287565884562
GCA_902795935,0.119766593,,,,0.158092466,0.093077921,0.179421884,0.074097711,0.114381712,0.457133778,0.689010259,0.515489827,0.141410308,,0.170297351,0.834882694,0.588093387,0.750257885,0.02691114,0.091952674,0.332324177,0.098241683,0.421557002,,0.024336264,0.205637411,,0.54163367,,0.170727564,0.468442328,0.305469568,0.550535086,0.018628626,0.410902852,0.241286186,0.49957009,-0.3083672294755859,2.042201558502599,-1.5114245920617246
GCA_902812495,0.151413635,0.423186796,0.557105367,0.142600663,0.452101391,0.222795842,0.277155948,0.232174747,0.332792925,0.333315193,0.444849989,0.224776558,0.401369561,0.721284145,0.257111158,0.434495795,0.388184462,0.326926967,0.20734388,0.319591421,0.39428863,0.233892526,0.19592741,0.086586727,0.513817945,0.246794092,0.06141535,0.198916416,,0.239457162,0.279445347,0.509984131,0.156491525,0.224219502,0.280672894,0.153943721,0.13256021,-0.8068727951626979,-0.25335994701033926,-1.540827266335612
GCA_902827225,0.108785346,0.067698595,0.145103056,0.086796391,0.126779437,0.081611499,0.088623154,0.047105969,0.127371329,0.209821725,0.371962764,0.375871436,0.050111814,0.129041282,0.193299989,0.347326648,0.470370042,0.351780089,0.0371606,0.1375993,0.058012482,0.067911258,0.177602452,0.024607197,0.138884829,0.167708246,0.201961147,0.187893936,0.139892024,0.139966545,0.098341041,0.310395546,0.205669183,0.032665113,0.158639374,0.169347108,0.288616731,-5.39316879921143,1.126383590132262,-1.039845345383743
GCA_903819595,0.477075105,0.533110707,0.069944535,0.632666984,0.575431263,0.52918565,0.388659117,0.545567166,0.742772452,0.581704979,0.705352377,0.151965635,0.572176106,0.689690507,0.420480672,0.140397672,0.205409304,0.371785744,0.686563015,0.10055888,0.879106954,0.118600764,0.333156796,0.275367154,0.197520748,0.125658778,0.918871941,0.573209982,0.166055672,0.646495934,0.285020514,0.785535577,0.558047049,0.675736356,0.729750807,0.56293589,0.762005091,5.632581600335599,4.084546216528398,-2.942964313817635
GCA_903828655,0.458733709,0.393867715,0.506400489,0.46635762,0.375409013,0.221503868,,0.471316573,0.304916756,,0.386104685,,0.389793468,0.559126538,0.536681934,,0.219585093,0.27224814,0.464299131,,0.375469315,,,0.327399331,,0.336650791,,0.391302556,0.245524286,,0.504446311,0.390151837,,,0.28885958,,0.47695362,1.5128460225250788,-0.03609050545938998,-0.020007098311365164
GCA_903832205,0.111215523,0.312679894,0.600113774,0.341487003,0.157342248,0.119915502,0.185994089,0.278771007,0.171144334,0.43792303,0.174353155,,0.448572859,0.365966324,0.210372341,0.340328094,0.317280487,0.311368284,0.357362623,0.458832162,0.319008825,0.197268932,,,0.427205366,0.407542083,0.421334162,,,,0.139969941,0.19769103,,0.309835949,0.0906506,0.429564652,0.1281834,-1.0184319318953412,-0.8604630682475588,0.1452226364547329
GCA_903835385,0.29342176,0.462903245,0.741806416,,0.176657694,0.134038827,0.236264572,0.37819444,0.200439341,0.573927101,0.145276963,,0.53090841,0.466573299,0.226313357,0.615541524,0.251019753,0.304213323,0.559779019,0.491647301,0.328232054,0.069323239,0.150788775,0.206687761,0.493081358,0.438807734,,0.467726591,,,0.219311536,0.188532385,,0.366292479,0.081919157,0.53979002,0.147137922,0.3450354727156574,-1.5262776879919038,0.018705077618858052
GCA_903842985,,0.293506375,0.435242012,,0.278122099,,,0.429940127,0.317540785,0.223718654,0.30403444,0.475110962,0.238801656,0.36005485,0.523438711,0.402887499,0.179242572,0.305642179,0.234887312,0.309655212,0.278438396,,0.124483566,0.341224109,0.537127455,0.161559664,0.488962266,0.175243849,0.081339952,,0.195936077,0.197545947,,0.097467522,0.389967742,0.363660646,0.431313886,-0.6657298770089316,0.2083493123013735,0.016367145082536328
GCA_903851445,0.023036112,0.445714542,0.598173149,0.293656593,0.076199231,0.037952261,0.244163658,0.301483852,0.126206785,0.281725974,0.082764918,,0.485362624,0.460003769,0.224367557,0.290710259,0.28757264,0.27347348,,0.427186553,0.287021264,0.158120577,0.148441574,0.227495117,0.495814091,0.304332415,,0.391084727,,,0.203493644,0.157331289,,0.366412963,0.111296726,0.359625855,0.158374891,-1.5603698967474509,-1.1761179209084853,0.5787806713314955
GCA_903856865,0.488897002,0.442777585,0.476584576,0.505330337,0.31223728,0.283323955,,0.471907002,0.337952323,,0.383985058,,0.391032154,0.521461998,0.60848932,0.532865443,0.201441973,0.324078276,0.479455516,0.564665282,0.400507528,0.65226412,,0.311783156,,0.341268108,,,,,0.461075803,0.445183089,,,0.432137265,0.53211798,0.47673266,2.625679325719094,-0.7071440352785479,0.8011955950968453
GCA_903858385,0.728655316,0.546442221,0.815198542,,0.333736549,0.479822165,0.588521631,0.570822831,0.396713005,0.555631253,0.388357271,,0.694318174,0.660651225,0.553183783,0.716193615,,0.834496042,0.678181944,0.943701113,0.502406093,0.294571149,,0.250597907,0.595933291,0.528146369,0.721245303,0.863877045,,,,0.322999244,,0.286542059,0.157503759,0.668311526,0.344649154,5.663945188431683,-1.3513500380876986,1.1145364658661394
GCA_903877165,0.389753467,0.34077613,0.150691102,0.406858689,0.228079993,0.287526414,0.254632451,0.284103695,0.573376215,0.051669965,0.051900376,0.794210327,0.778781454,0.194573084,0.232148947,0.274291342,0.293366007,0.529310256,0.257775544,0.250510313,0.300968159,0.167532754,0.10813472,0.485661942,0.074378042,0.347684886,0.233462583,0.382346611,0.288728363,0.239862665,0.371172626,0.078650236,0.295499106,0.431140231,0.285771132,0.513436957,0.675224061,-0.11089001108048374,2.6288701124316503,3.6694235527906427
GCA_903878405,0.199941138,0.141114026,0.251881637,0.17901226,0.25165276,0.037962256,,0.232485012,0.093131906,0.279313417,0.110340135,,0.145070514,0.244817902,0.343298779,0.240313153,0.197377439,0.153093647,0.178577006,0.292426644,0.215709916,,,0.141766242,0.179384185,0.198215023,0.130079922,0.089428235,0.119274043,,0.288814918,0.061901597,,,0.10981832,0.17425596,0.250029311,-3.9872274985664355,-0.30528262313016136,0.2846290293260608
GCA_903884115,0.565555745,0.521945413,0.800863883,0.458182244,0.270168501,0.448616187,,0.637948487,0.367580717,0.566719547,0.346494459,,0.708379974,0.603859298,0.608156691,0.739348948,0.519625055,0.798386086,0.741860108,0.852933417,0.467664654,0.474906558,,0.22446233,0.658005386,0.499284919,0.711903246,0.812435131,,,,0.276800952,,0.306868491,0.154718236,0.63315919,0.349490071,5.526550775314837,-1.3318370168323648,1.4016779286573786
GCA_903884505,0.232336681,0.51346434,0.775752494,0.296017583,0.172979493,0.036789183,0.243276516,0.431270081,0.161055757,0.475531518,0.179091855,,0.571451207,0.401739449,0.245443171,0.424070242,0.251498176,0.378739372,0.574237682,0.622933815,0.236575128,0.080471237,0.07012479,0.156574308,0.610561729,0.406385479,0.425928972,0.504817666,0.015686977,,0.163010987,0.207232301,,0.331183741,0.100055431,0.414910167,0.179538573,-0.2580408399413639,-1.8137670350662694,0.4494413485676252
GCA_903892325,0.368497245,0.350865528,0.469229171,0.431647148,0.336378192,0.360724094,,0.321021259,0.317635742,0.230527781,0.258095722,,0.243340479,0.424693613,0.50100144,0.506837108,0.307960396,0.303038109,0.242180931,0.334344415,0.347682189,,0.101742848,0.35112093,0.524786442,0.141240813,0.371129424,,0.262624217,,0.200546487,0.158301608,,0.109231042,0.361202083,0.356057937,0.419637972,0.03625047692203029,0.2573561357942164,-0.02841751123503111
GCA_903893865,0.171701315,0.421766938,0.640490889,0.272246599,0.059026411,0.071114802,0.235896704,,0.105307402,0.294598764,0.093445238,,0.531492488,0.404916899,0.227635061,0.289092392,0.283427811,0.274770985,0.418670233,0.490411538,0.28222129,0.272835325,0.217282128,0.187318005,0.422920182,,0.379382202,,,,,0.15457221,,0.081564947,0.114062053,0.247179989,0.147906602,-1.4579021118382223,-1.4418267261371267,0.9792718302679008
GCA_903904885,0.429471428,0.365521458,0.450210244,0.468794656,0.277544844,0.166433224,,0.388866919,0.218333315,0.233826675,0.300683129,,0.254755299,0.407813065,0.47508661,0.301476415,0.136834168,0.269487543,0.218033309,0.320624302,0.330245133,,0.138082107,0.34687528,0.455981927,0.151628268,0.425241503,0.219809982,0.177374493,,0.215094293,0.206392626,,0.119683991,0.398071563,0.383885809,0.392574697,-0.6273305873335907,0.015645724272470463,-0.006350546939430743
GCA_903915225,0.253008275,0.240920529,0.331717416,0.402248523,0.367234604,0.138847475,,0.301053536,0.206398013,0.248633339,0.326674563,0.334971278,0.244852062,0.32807557,0.436662348,0.26343904,0.270516092,0.240451636,0.240088336,0.472331923,0.362074738,0.584825223,0.096944488,0.093027254,0.322792545,0.187137033,0.442894675,0.207192465,0.125055729,,0.194788643,0.198105201,,0.151764863,0.190722462,0.338828446,0.331985402,-1.4206192814736494,-0.29739995570636957,1.052259219746375
GCA_903916665,0.352875337,0.257320986,0.375525589,0.06460519,0.030586438,0.066095258,,0.219328027,0.135061611,0.15044992,0.074345663,,,0.231623319,0.103469524,0.286866421,0.090107493,0.058783001,0.193171378,0.636790593,0.317561835,,,0.104094214,0.286799651,0.3072568,,0.267806435,0.110389748,,0.133871621,0.124435687,,0.105566049,0.068079942,0.127838522,0.15990358,-3.766541087895227,-1.311389259672989,0.9156507291884186
GCA_903921825,0.189399653,0.511944205,0.756669447,0.317674792,0.180140029,0.049111004,0.227277278,0.41203169,0.142322966,0.478343212,0.18191123,,0.542685176,0.391120073,0.244430962,0.501252632,0.295935216,0.361004053,0.603593908,0.438289176,0.282745971,0.091371992,0.062151469,0.133648526,0.586385087,0.426074921,0.418644397,0.467760951,0.024189549,,0.128663738,0.199343272,,0.290658792,0.100934161,0.419102514,0.16428083,-0.4217864678937077,-1.4827143126333366,0.26812793682941033
GCA_903926075,0.505387033,0.483390628,0.06734264,0.548642572,0.571172567,0.385137281,0.326578978,0.508271588,0.650966557,0.447017321,0.66936026,0.142332059,0.539876835,0.680040617,0.398737796,0.141789835,0.196554544,0.352850908,0.610014832,0.104802481,0.777160279,0.130884063,0.437386649,0.282596523,0.211773896,0.131883475,0.70846611,0.543427351,0.145542483,0.48078185,0.25160643,0.746480895,0.433810041,0.512612898,0.745717846,0.507716656,0.598394445,4.053788075493115,3.570720870395989,-2.752944504116097
GCA_905171695,0.342895144,0.242846132,0.127214129,0.30020036,0.267142761,0.289059776,0.084237292,0.216511111,0.283899884,0.18279647,0.542310561,0.444278099,0.340394651,0.409472485,0.363097047,0.247156841,0.236560057,0.352530919,0.497053921,0.120059025,0.308809245,0.075559896,0.351951921,0.360972092,0.211677022,0.02341843,0.413338949,0.486968774,0.090757396,0.426421855,0.166244693,0.402575556,0.352686064,0.276414101,0.515119568,0.305638861,0.360346996,-0.8446223464112487,3.2329165682429517,-1.6276562817538647
GCA_905181715,0.258324856,0.467200414,0.269587272,0.844087763,0.382006114,0.469362042,,0.163949851,0.117530571,0.038561277,0.333991541,,0.248814619,0.294666958,0.765859312,0.028305972,0.416523196,0.334829007,0.290148605,0.369495443,0.509912687,0.275861246,0.563284692,0.329118134,0.152277376,0.509565131,0.2776447,0.8713684,,,0.667304282,0.080040744,0.358370678,0.160193771,0.356651899,0.213224489,0.073899147,1.0812438216572202,1.7326805516435062,2.0673385322947673
GCA_905478385,0.239027364,0.404445064,0.28791886,0.713269984,0.380170915,0.547376412,,0.176429144,0.119522549,0.041952064,0.371562317,0.47923368,0.236357371,0.301959804,0.662338231,0.028443199,0.417407267,0.317759645,0.31990136,0.378783632,0.497857388,0.19043685,0.598111204,0.251510532,0.168286285,0.401218055,0.266535294,0.802040523,,0.328583718,0.609586588,0.093278827,0.475639356,0.138790619,0.361092003,0.173411902,0.075219168,0.7091266295330275,2.5866316599115704,1.5853758993973845
GCA_937138675,,,,0.502127957,0.417504116,,0.44272084,0.618468969,,,,,,,0.670283508,,,0.615856312,0.577247849,,0.50335225,,0.348907512,0.456197122,,,,,,,,,,0.396662071,,0.436857923,,2.0445677997406593,0.4615259594640678,0.20223866669308968
GCA_937143345,0.5308223,0.401851377,0.511511281,0.459371323,0.347778594,0.239185381,,0.480693421,0.338535726,,0.323035137,,0.350040442,0.460916527,0.532843932,0.401627324,0.200329885,0.294900843,0.453678239,,0.312222265,,,0.292454749,,0.303658178,,0.41515088,0.191349294,,0.436164044,0.362289785,,,0.274730394,0.403370944,0.349995933,1.159969296904845,-0.06746429334613482,0.19398012325680747
GCA_937868195,0.46813572,0.450239746,0.084625423,0.651118889,0.601950076,0.567320975,0.384519269,0.61582351,0.764306809,0.593687408,0.694930315,0.141135191,0.584193648,0.677956165,0.390059625,0.148139557,0.203303504,0.343472283,0.662039994,0.115570516,0.823611516,0.122141012,0.437714943,0.314617937,0.210708842,0.121649683,0.847303747,0.597598235,0.199213127,0.747913227,0.285865124,0.885539777,0.553583071,0.756741586,0.853042836,0.569151382,0.772054349,6.100352063831171,4.1996522058154175,-3.4988662246540256
GCA_937880735,,0.483692227,0.14014781,0.49967968,0.212509367,0.440336844,0.277408715,0.323795183,0.913224428,0.057931128,0.066078387,0.893996913,,0.22812209,0.188134686,0.22306082,0.310841506,0.470675684,0.202961424,0.202671413,,,0.070808804,0.634637236,0.106317538,0.246224913,0.195595548,0.360243312,0.248096741,0.269808746,0.421119166,0.072049628,0.491714734,0.453382784,0.256269507,0.519052908,0.835936311,0.5308579974351803,3.2383756695079735,3.707958514954558
GCA_937880785,0.667526872,0.535552606,0.364593339,0.28304883,0.204640547,0.06303958,0.48286998,0.199160508,0.206227629,0.412238214,0.164605834,0.216487569,0.158520144,0.228546451,0.326002177,0.36666891,0.269745405,0.225260609,0.508038367,0.345876184,0.092376786,0.13292654,0.211905545,0.083125974,0.58549822,0.355640098,0.533739656,0.241398908,0.359812939,0.423120999,0.394262981,0.455910608,0.133111105,0.63167038,0.403943791,0.176092584,0.32457645,-0.19615427087346746,-2.684174525414504,-0.7701781639295489
GCA_937880935,0.640529704,0.516952151,0.405374086,0.234664942,0.192503041,0.060321938,0.364839403,0.210432501,0.185887024,0.450702737,0.151052459,0.100478039,0.14148644,0.244178957,0.382057824,0.493182717,0.27037897,0.180559085,0.565087731,0.523850227,0.184524591,0.228160067,0.232993414,0.134173468,0.523206554,0.435662718,0.384672324,0.302513107,0.379750302,0.368567115,0.421307055,0.493306344,0.1172338,0.294710253,0.405647699,0.142587384,0.388748097,-0.10308725247924419,-3.2949313956154223,-0.9188255234474288
